satisfaction,evaluation,projects,hours,history,accident,left,promotion,department,salary
0.16,0.94,0.008169732877589882,0.010287334216677409,0.012924072956287579,No,No,No,technical,low
0.39,0.52,0.004084866438794941,0.00508454449789803,0.006462036478143789,No,Yes,No,technical,low
0.82,0.69,0.010212166096987352,0.008631901124338516,0.006462036478143789,No,No,No,management,medium
0.63,0.66,0.008169732877589882,0.009341372449626613,0.0043080243187625265,Yes,No,No,technical,medium
0.71,0.63,0.00612729965819241,0.008040675019931769,0.006462036478143789,No,No,No,management,low
0.31,0.59,0.00612729965819241,0.0069370529583725055,0.006462036478143789,No,No,No,technical,medium
0.72,0.88,0.010212166096987352,0.00981435333315201,0.010770060796906317,No,Yes,No,management,medium
0.1,0.86,0.01225459931638482,0.009735523185897777,0.008616048637525053,No,Yes,No,sales,medium
0.58,0.73,0.00612729965819241,0.006503487148474224,0.0043080243187625265,No,No,No,technical,medium
0.65,0.97,0.00612729965819241,0.007804184578169069,0.006462036478143789,No,No,No,technical,low
0.44,0.51,0.004084866438794941,0.005281619866033612,0.006462036478143789,No,Yes,No,management,medium
0.11,0.96,0.01225459931638482,0.011036220615592623,0.008616048637525053,No,Yes,No,management,low
0.82,0.94,0.010212166096987352,0.009301957375999497,0.010770060796906317,No,Yes,No,sales,low
0.84,1.0,0.010212166096987352,0.008592486050711398,0.010770060796906317,No,Yes,No,technical,medium
0.69,0.98,0.008169732877589882,0.007094713252880972,0.006462036478143789,No,No,No,management,medium
0.37,0.82,0.00612729965819241,0.007843599651796186,0.010770060796906317,No,No,No,technical,medium
0.99,0.82,0.01225459931638482,0.007291788621016555,0.008616048637525053,Yes,No,No,sales,high
0.92,0.62,0.008169732877589882,0.010484409584812992,0.0043080243187625265,No,No,No,management,low
0.09,0.8,0.01225459931638482,0.01198218238264342,0.008616048637525053,No,Yes,No,technical,low
0.7,0.92,0.008169732877589882,0.005596940455050545,0.0043080243187625265,Yes,No,No,management,medium
0.59,0.89,0.010212166096987352,0.005636355528677661,0.006462036478143789,Yes,No,No,management,low
1.0,0.66,0.008169732877589882,0.006818807737491156,0.0043080243187625265,No,No,No,management,medium
0.49,0.37,0.008169732877589882,0.008513655903457167,0.008616048637525053,No,No,No,technical,low
0.6,0.98,0.010212166096987352,0.008395410682575816,0.006462036478143789,No,No,No,management,low
0.44,0.55,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,management,low
0.58,0.99,0.00612729965819241,0.008158920240813118,0.021540121593812633,No,No,No,technical,low
0.57,0.7,0.00612729965819241,0.010760315100202807,0.012924072956287579,No,Yes,No,management,low
0.37,0.56,0.004084866438794941,0.006148751485830176,0.006462036478143789,No,Yes,No,sales,medium
0.75,0.66,0.010212166096987352,0.006976468031999622,0.0043080243187625265,No,No,No,sales,low
0.89,0.71,0.008169732877589882,0.007488863989152137,0.006462036478143789,No,No,No,technical,low
0.45,0.51,0.004084866438794941,0.0053998650869149616,0.006462036478143789,No,Yes,No,management,low
0.87,0.88,0.008169732877589882,0.0055181103077963116,0.017232097275050106,No,No,No,management,medium
0.54,0.91,0.004084866438794941,0.006148751485830176,0.006462036478143789,No,No,No,sales,low
0.63,0.81,0.008169732877589882,0.008513655903457167,0.008616048637525053,No,No,No,technical,medium
0.74,0.42,0.00612729965819241,0.005163374645152263,0.006462036478143789,No,No,No,sales,medium
0.37,0.57,0.004084866438794941,0.006188166559457292,0.006462036478143789,No,Yes,No,technical,low
0.7,0.59,0.00612729965819241,0.005439280160542078,0.006462036478143789,No,No,No,technical,low
0.94,0.86,0.00612729965819241,0.008789561418846983,0.008616048637525053,No,No,No,sales,medium
0.34,0.67,0.008169732877589882,0.005557525381423428,0.0043080243187625265,No,Yes,No,sales,low
0.86,0.95,0.010212166096987352,0.01060265480569434,0.012924072956287579,No,Yes,No,sales,medium
0.72,0.67,0.00612729965819241,0.009577862891389313,0.006462036478143789,No,No,No,sales,low
0.54,0.75,0.008169732877589882,0.00981435333315201,0.008616048637525053,No,No,No,management,medium
0.26,0.45,0.010212166096987352,0.007370618768270787,0.0043080243187625265,No,No,No,sales,low
0.27,0.66,0.00612729965819241,0.005242204792406496,0.012924072956287579,No,No,No,sales,low
0.72,0.88,0.010212166096987352,0.008513655903457167,0.021540121593812633,Yes,No,No,management,medium
0.92,0.85,0.00612729965819241,0.008158920240813118,0.0043080243187625265,No,No,No,management,low
0.85,0.98,0.010212166096987352,0.009774938259524895,0.010770060796906317,No,Yes,No,technical,medium
0.8,0.93,0.00612729965819241,0.008868391566101214,0.008616048637525053,No,No,No,technical,low
0.3,0.66,0.00612729965819241,0.007804184578169069,0.0043080243187625265,No,No,No,technical,medium
0.83,0.55,0.010212166096987352,0.009853768406779128,0.006462036478143789,Yes,No,No,sales,medium
0.9,0.56,0.00612729965819241,0.008671316197965632,0.006462036478143789,No,No,No,sales,low
0.22,0.96,0.00612729965819241,0.008395410682575816,0.006462036478143789,No,No,No,management,high
0.37,0.57,0.004084866438794941,0.005123959571525147,0.006462036478143789,No,Yes,No,sales,low
0.24,0.38,0.01225459931638482,0.004296243025355699,0.0043080243187625265,No,No,No,management,medium
0.8,0.69,0.00612729965819241,0.006464072074847108,0.006462036478143789,No,No,No,management,medium
0.81,0.62,0.008169732877589882,0.0060305062649488265,0.008616048637525053,No,No,No,technical,low
1.0,0.95,0.00612729965819241,0.01083914524745704,0.006462036478143789,Yes,No,No,sales,medium
0.64,0.52,0.00612729965819241,0.009459617670507962,0.006462036478143789,No,No,No,management,medium
0.55,0.5,0.010212166096987352,0.009104882007863914,0.006462036478143789,No,No,No,management,low
0.44,0.49,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,sales,low
0.39,0.54,0.004084866438794941,0.006069921338575942,0.006462036478143789,No,Yes,No,management,low
0.45,0.42,0.008169732877589882,0.006148751485830176,0.015078085115668842,No,No,No,technical,high
0.36,0.73,0.00612729965819241,0.007370618768270787,0.006462036478143789,No,No,No,sales,medium
0.22,0.59,0.010212166096987352,0.006385241927592875,0.0043080243187625265,No,No,No,management,low
0.51,0.48,0.010212166096987352,0.005360450013287846,0.008616048637525053,No,No,No,technical,low
0.67,0.49,0.00612729965819241,0.007291788621016555,0.006462036478143789,No,No,No,management,low
0.65,0.89,0.010212166096987352,0.008789561418846983,0.006462036478143789,Yes,No,No,sales,medium
0.57,0.86,0.00612729965819241,0.01016908899579606,0.0043080243187625265,No,No,No,sales,low
0.49,0.67,0.004084866438794941,0.007488863989152137,0.017232097275050106,No,No,No,management,medium
0.8,0.53,0.00612729965819241,0.01005084377491471,0.010770060796906317,No,Yes,No,technical,high
0.79,0.84,0.010212166096987352,0.009735523185897777,0.010770060796906317,No,Yes,No,technical,low
0.42,0.47,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,sales,low
0.78,0.72,0.008169732877589882,0.008631901124338516,0.006462036478143789,No,No,No,management,medium
0.66,0.98,0.008169732877589882,0.008868391566101214,0.0043080243187625265,Yes,No,No,management,medium
0.5,0.86,0.00612729965819241,0.007094713252880972,0.015078085115668842,No,No,Yes,technical,high
0.86,0.93,0.010212166096987352,0.008198335314440234,0.0043080243187625265,No,No,No,management,low
0.19,0.95,0.010212166096987352,0.007607109210033486,0.006462036478143789,No,No,No,technical,medium
0.1,0.84,0.01225459931638482,0.010996805541965506,0.008616048637525053,No,Yes,No,sales,low
0.72,0.66,0.00612729965819241,0.005281619866033612,0.006462036478143789,No,No,No,sales,medium
0.24,0.74,0.010212166096987352,0.011115050762846856,0.006462036478143789,No,No,No,management,medium
0.66,0.63,0.00612729965819241,0.0065429022221013405,0.006462036478143789,No,No,No,management,high
0.3,0.47,0.008169732877589882,0.0069370529583725055,0.0043080243187625265,No,No,No,sales,low
0.98,0.78,0.00612729965819241,0.007764769504541953,0.0043080243187625265,No,No,No,management,low
0.45,0.53,0.00612729965819241,0.007134128326508089,0.008616048637525053,Yes,No,No,sales,low
0.73,0.68,0.008169732877589882,0.008947221713355448,0.006462036478143789,No,No,No,sales,low
0.6,0.54,0.008169732877589882,0.007173543400135205,0.012924072956287579,No,No,No,sales,medium
0.61,0.53,0.008169732877589882,0.010484409584812992,0.006462036478143789,No,No,No,sales,medium
0.18,0.79,0.008169732877589882,0.009459617670507962,0.010770060796906317,No,No,No,technical,low
0.41,0.52,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,sales,low
0.42,0.56,0.004084866438794941,0.005242204792406496,0.006462036478143789,No,Yes,No,sales,low
0.8,0.97,0.008169732877589882,0.010208504069423176,0.0043080243187625265,No,No,No,management,low
0.43,0.47,0.004084866438794941,0.006227581633084409,0.006462036478143789,No,Yes,No,technical,low
0.28,0.59,0.01225459931638482,0.011075635689219739,0.006462036478143789,No,No,No,technical,medium
0.78,0.54,0.00612729965819241,0.006345826853965758,0.006462036478143789,No,No,No,management,medium
0.77,0.68,0.00612729965819241,0.008434825756202934,0.017232097275050106,Yes,No,No,technical,high
0.74,0.9,0.00612729965819241,0.011233295983728206,0.006462036478143789,No,No,No,sales,low
0.71,0.66,0.00612729965819241,0.00938078752325373,0.0043080243187625265,No,No,No,technical,low
0.33,0.72,0.004084866438794941,0.006818807737491156,0.0043080243187625265,No,No,No,management,low
0.66,0.85,0.00612729965819241,0.007015883105626739,0.017232097275050106,Yes,No,No,management,medium
0.17,0.79,0.004084866438794941,0.00496629927701668,0.010770060796906317,No,No,No,management,medium
0.7,0.79,0.008169732877589882,0.009459617670507962,0.0043080243187625265,No,No,No,management,medium
0.78,0.84,0.008169732877589882,0.006818807737491156,0.006462036478143789,No,No,No,management,low
0.46,0.57,0.004084866438794941,0.00599109119132171,0.006462036478143789,No,Yes,No,management,low
0.86,0.82,0.008169732877589882,0.0083559956089487,0.0043080243187625265,No,No,No,technical,medium
0.74,0.99,0.008169732877589882,0.007607109210033486,0.006462036478143789,No,No,No,sales,low
0.1,0.84,0.010212166096987352,0.01174569194088072,0.008616048637525053,No,Yes,No,management,low
0.76,0.65,0.008169732877589882,0.0076859393572877195,0.006462036478143789,No,No,No,sales,low
0.55,0.6,0.00612729965819241,0.007094713252880972,0.008616048637525053,No,Yes,No,technical,medium
0.86,0.92,0.010212166096987352,0.00993259855403336,0.010770060796906317,No,Yes,No,technical,low
0.55,0.9,0.008169732877589882,0.007843599651796186,0.006462036478143789,No,No,No,sales,low
0.81,0.82,0.008169732877589882,0.006582317295728457,0.0043080243187625265,No,No,No,sales,medium
0.4,0.56,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,technical,medium
0.8,0.96,0.008169732877589882,0.010563239732067225,0.006462036478143789,No,No,No,technical,medium
0.96,0.98,0.010212166096987352,0.009774938259524895,0.006462036478143789,No,No,No,technical,low
0.6,0.62,0.010212166096987352,0.006503487148474224,0.0043080243187625265,No,No,No,sales,medium
0.82,0.49,0.010212166096987352,0.008001259946304651,0.012924072956287579,No,No,No,technical,low
0.39,0.36,0.00612729965819241,0.006621732369355574,0.006462036478143789,Yes,No,No,sales,low
0.67,0.87,0.010212166096987352,0.010011428701287593,0.0043080243187625265,No,No,No,management,low
0.86,0.68,0.010212166096987352,0.010366164363931642,0.0043080243187625265,No,Yes,No,technical,medium
0.51,0.89,0.01225459931638482,0.006700562516609807,0.008616048637525053,No,No,No,management,low
0.11,0.89,0.01225459931638482,0.011548616572745137,0.008616048637525053,No,Yes,No,management,low
0.45,0.45,0.004084866438794941,0.0055181103077963116,0.006462036478143789,No,Yes,No,technical,low
0.41,0.52,0.004084866438794941,0.005360450013287846,0.006462036478143789,No,Yes,No,technical,low
0.87,0.77,0.008169732877589882,0.010287334216677409,0.006462036478143789,No,No,No,technical,low
0.57,0.66,0.00612729965819241,0.010563239732067225,0.006462036478143789,No,No,No,sales,low
0.23,0.87,0.010212166096987352,0.01016908899579606,0.008616048637525053,Yes,No,No,sales,high
0.31,0.51,0.004084866438794941,0.005754600749559011,0.006462036478143789,No,No,No,technical,low
0.58,0.76,0.010212166096987352,0.010247919143050293,0.0043080243187625265,Yes,No,No,technical,low
0.89,0.74,0.010212166096987352,0.010247919143050293,0.012924072956287579,No,No,No,technical,medium
0.31,0.84,0.014297032535782291,0.005242204792406496,0.010770060796906317,No,Yes,No,technical,low
0.26,0.98,0.010212166096987352,0.006345826853965758,0.010770060796906317,No,No,No,management,medium
0.76,0.62,0.010212166096987352,0.009065466934236797,0.006462036478143789,Yes,No,No,management,low
0.78,0.8,0.00612729965819241,0.010090258848541827,0.0043080243187625265,No,No,No,management,medium
0.9,0.81,0.008169732877589882,0.005675770602304777,0.0043080243187625265,No,No,No,technical,low
0.46,0.64,0.004084866438794941,0.0047692239088810975,0.006462036478143789,No,No,No,management,medium
0.99,0.79,0.008169732877589882,0.00756769413640637,0.006462036478143789,No,No,No,management,low
0.49,0.79,0.010212166096987352,0.008119505167186002,0.0043080243187625265,No,No,No,management,medium
0.42,0.91,0.00612729965819241,0.008237750388067351,0.0043080243187625265,No,No,No,technical,low
0.71,0.64,0.00612729965819241,0.010523824658440109,0.006462036478143789,No,No,No,technical,low
0.82,0.82,0.010212166096987352,0.011233295983728206,0.0043080243187625265,Yes,No,No,management,low
0.78,0.77,0.004084866438794941,0.006976468031999622,0.008616048637525053,No,No,No,management,low
0.8,0.55,0.008169732877589882,0.007015883105626739,0.0043080243187625265,Yes,No,No,management,low
0.94,0.91,0.010212166096987352,0.010011428701287593,0.006462036478143789,No,No,No,sales,low
0.49,0.54,0.008169732877589882,0.00847424082983005,0.008616048637525053,No,No,No,management,medium
0.42,0.54,0.004084866438794941,0.005636355528677661,0.006462036478143789,Yes,Yes,No,sales,low
0.69,0.9,0.01225459931638482,0.008828976492474098,0.008616048637525053,No,No,Yes,technical,low
0.11,0.84,0.01225459931638482,0.011824522088134953,0.010770060796906317,Yes,Yes,No,management,low
0.8,0.8,0.00612729965819241,0.00689763788474539,0.0043080243187625265,No,No,No,technical,medium
0.89,0.74,0.010212166096987352,0.010247919143050293,0.012924072956287579,No,No,No,technical,medium
0.76,0.68,0.008169732877589882,0.008040675019931769,0.006462036478143789,Yes,No,No,sales,low
0.12,0.61,0.01225459931638482,0.00677939266386404,0.012924072956287579,No,No,No,technical,high
0.6,0.98,0.008169732877589882,0.008080090093558884,0.008616048637525053,No,No,No,management,medium
0.68,0.5,0.008169732877589882,0.0065429022221013405,0.008616048637525053,Yes,No,No,technical,medium
0.51,0.78,0.00612729965819241,0.006109336412203059,0.0043080243187625265,No,No,No,technical,low
0.98,0.68,0.010212166096987352,0.006739977590236923,0.006462036478143789,No,No,No,technical,high
0.93,0.65,0.008169732877589882,0.01016908899579606,0.006462036478143789,No,No,No,management,medium
0.11,0.84,0.01225459931638482,0.009893183480406244,0.008616048637525053,No,Yes,No,technical,medium
0.89,0.74,0.010212166096987352,0.008671316197965632,0.006462036478143789,No,No,No,management,medium
0.94,0.69,0.004084866438794941,0.007804184578169069,0.006462036478143789,No,No,No,technical,low
0.16,0.72,0.008169732877589882,0.00756769413640637,0.012924072956287579,No,No,No,sales,high
0.37,0.52,0.004084866438794941,0.006227581633084409,0.006462036478143789,No,Yes,No,management,low
0.62,0.63,0.00612729965819241,0.009065466934236797,0.0043080243187625265,No,No,No,technical,medium
0.78,0.61,0.00612729965819241,0.005833430896813243,0.0043080243187625265,No,No,No,sales,medium
0.98,0.96,0.010212166096987352,0.007212958473762321,0.006462036478143789,Yes,No,No,sales,medium
0.58,0.76,0.008169732877589882,0.007764769504541953,0.010770060796906317,No,No,No,sales,low
0.87,0.89,0.00612729965819241,0.0055181103077963116,0.0043080243187625265,Yes,No,No,technical,low
0.77,1.0,0.008169732877589882,0.00981435333315201,0.012924072956287579,No,Yes,No,management,medium
